id,title,overview,genres,actors_actresses
52556,The Road,"When five Kurdish prisoners are granted one week's home leave, they find to their dismay that they face continued oppression outside of prison from their families, the culture, and the government.",[],"['Tarık Akan', 'Şerif Sezer', 'Halil Ergün', 'Meral Orhonsay', 'Necmettin Çobanoğlu']"
586791,Little Fish,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,[],"['Olivia Cooke', ""Jack O'Connell"", 'SoKo', 'Raúl Castillo', 'David Lennon']"
12227,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,[],"['Klaus Maria Brandauer', 'Ethan Hawke', 'Seymour Cassel', 'Susan Hogan', 'James Remar']"
853812,Olympians at Heart,"Twins Essie and Ella are best friends who share a passion for gymnastics. When they are both up for the same event, its causes a divided, and they're faced with the challenge of competing against each other.",[],"['Nastia Liukin', 'Cailan Laine Punnewaert', 'Noa DiBerto', 'Jake Gosden', 'Felipe Aukai']"
36801,Cemetery Junction,"In 1970s England, three blue-collar friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives for ever.",[],"['Christian Cooke', 'Tom Hughes', 'Jack Doolan', 'Felicity Jones', 'Ralph Fiennes']"
467824,Illang: The Wolf Brigade,"In 2029, an elite police squad combats an anti-reunification terrorist group while another enemy lurks nearby.",[],"['Gang Dong-won', 'Han Hyo-joo', 'Kim Moo-yul', 'Jung Woo-sung', 'Heo Joon-ho']"
455980,Tag,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.",[],"['Ed Helms', 'Jon Hamm', 'Jeremy Renner', 'Jake Johnson', 'Hannibal Buress']"
1073087,Scrambled,"When a doctor visit reveals her fertility may be in jeopardy, thirty-something Nellie Robinson stares down the barrel of a future without options and decides to freeze her eggs.",[],"['Leah McKendrick', 'Ego Nwodim', 'Andrew Santino', 'Adam Rodriguez', 'Laura Cerón']"
14249,Revenge,"Michael ‘Jay’ Cochran has just left the Navy after 12 years and he's not quite sure what he's going to do, except that he knows he wants a holiday. He decides to visit Tiburon Mendez, a powerful but shady Mexican businessman who he once flew to Alaska for a hunting trip. Arriving at the Mendez mansion in Mexico, he is immediately surprised by the beauty and youth of Mendez’s wife, Miryea.",[],"['Kevin Costner', 'Anthony Quinn', 'Madeleine Stowe', 'Miguel Ferrer', 'Tomas Milian']"
683340,Vengeance,A journalist and podcaster from New York City travels to West Texas in order to report on the death of a girl he was hooking up with.,[],"['B.J. Novak', 'Boyd Holbrook', 'J. Smith-Cameron', 'Issa Rae', 'Ashton Kutcher']"
164457,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",[],"['Christian Bale', 'Zoe Saldaña', 'Woody Harrelson', 'Sam Shepard', 'Willem Dafoe']"
401246,The Square,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,[],"['Claes Bang', 'Elisabeth Moss', 'Dominic West', 'Terry Notary', 'Christopher Læssø']"
79707,Children Who Chase Lost Voices,"The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",[],"['Hisako Kanemoto', 'Kazuhiko Inoue', 'Miyu Irino', 'Rina Hidaka', 'Fumiko Orikasa']"
326,Snakes on a Plane,"FBI agent Neville Flynn boards a flight from Honolulu, Hawaii to Los Angeles, escorting a key witness to testify against a mob boss at an upcoming trial. An on-board assassin releases a crate full of hundreds of deadly venomous snakes in an attempt to eliminate the witness. Flynn and a host of frightened passengers and crew must band together to survive the slithery threat.",[],"['Samuel L. Jackson', 'Julianna Margulies', 'Nathan Phillips', 'Kenan Thompson', 'Rachel Blanchard']"
454458,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",[],"['Kelly Clarkson', 'Janelle Monáe', 'Blake Shelton', 'Wanda Sykes', 'Gabriel Iglesias']"
138,Dracula,"British estate agent Renfield travels to Transylvania to meet with the mysterious Count Dracula, who is interested in leasing a castle in London and is, unbeknownst to Renfield, a vampire. After Dracula enslaves Renfield and drives him to insanity, the pair sail to London together, and as Dracula begins preying on London socialites, the two become the subject of study for a supernaturalist professor, Abraham Van Helsing.",[],"['Bela Lugosi', 'Helen Chandler', 'David Manners', 'Dwight Frye', 'Edward Van Sloan']"
505058,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",[],"['Colin Woodell', 'Betty Gabriel', 'Rebecca Rittenhouse', 'Andrew Lees', 'Connor Del Rio']"
1032950,Hellhole,"In a monastery cut off from the world, the monks run a clinic for the possessed. One day, a young policeman Marek comes to the convent. Posing as a clergyman, he penetrates monastic life and tries to explain the recent, mysterious disappearance of several tormented inmates. It turns out, however, that there is no way out of the monastery.",[],"['Piotr Żurawski', 'Olaf Lubaszenko', 'Sebastian Stankiewicz', 'Lech Dyblik', 'Rafał Iwaniuk']"
17792,Omen IV: The Awakening,"Damien Thorn is dead, but his prophecy is reborn in a mysterious girl named Delia, who is adopted by two attorneys.",[],"['Faye Grant', 'Michael Woods', 'Michael Lerner', 'Madison Mason', 'Ann Hearn']"
239573,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",[],"['Vince Vaughn', 'Dave Franco', 'Sienna Miller', 'Tom Wilkinson', 'James Marsden']"
1291436,Huwad,"When Romina learns that her husband has been cheating on her, she turns to the town’s folk healer for help and obtains a love potion. But it seems the potion is working on everyone except her husband.",[],"['Azi Acosta', 'Aerol Carmelo', 'Chloe Jenna', 'Simon Ibarra', 'Katrina Paula']"
1083658,Scoop,"Inspired by real events, this fictional dramatization gives an insider account of how the women of Newsnight secured Prince Andrew's infamous interview.",[],"['Gillian Anderson', 'Billie Piper', 'Rufus Sewell', 'Keeley Hawes', 'Romola Garai']"
573531,Halo Legends,The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,[],"['Luci Christian', 'David Wald', 'Emily Neves', 'Shelley Calene-Black', 'Jessie James Grelle']"
419479,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",[],"['Judah Lewis', 'Samara Weaving', 'Robbie Amell', 'Hana Mae Lee', 'Bella Thorne']"
793602,Favorite Concubine,"Jun-soo, a rich old man, decides to live in a local villa after retirement due to paralysis and health reasons. Only Jun-soo's wife, Hye-sook, and Joo-seok, will move to the provinces, and Hye-sook will only wait for the day Jun-soo dies. Jun-soo gradually becomes paralyzed, so he relies on a wheelchair, and Hye-sook meets up Joo-seok. However, Jun-soo suffered from paralysis that night. Unaware of this, Hye-sook and Joo-seok hire Jun-soo's caregiver to avoid Jun-soo and enjoy comfortably, but Joo-seok begins to look at the caregiver. After learning about the affair between Hye-sook and Joo-seok, Jun-soo begins to make a secret proposal to So-eun.",[],"['Rika', 'Min Do-yoon', 'James']"
77930,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",[],"['Channing Tatum', 'Matthew McConaughey', 'Alex Pettyfer', 'Cody H. Carolin', 'Olivia Munn']"
9886,Johnny Mnemonic,"In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",[],"['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano', 'Ice-T', 'Dolph Lundgren']"
2064,While You Were Sleeping,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",[],"['Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Jack Warden']"
449574,Godzilla: Planet of the Monsters,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",[],"['Mamoru Miyano', 'Takahiro Sakurai', 'Kana Hanazawa', 'Tomokazu Sugita', 'Yûki Kaji']"
2179,Tenacious D in The Pick of Destiny,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",[],"['Jack Black', 'Kyle Gass', 'JR Reed', 'Ronnie James Dio', 'Paul F. Tompkins']"
642121,The Stranger by the Shore,"Abandoned after coming out, Shun befriends Mio just before he has to move. Years later, Mio returns with a confession. How will Shun feel?",[],"['Taishi Murata', 'Yoshitsugu Matsuoka', 'Yu Shimamura', 'Kanae Ito', 'Sayaka Nakaya']"
